individualID,0
Control 1,-0.15369680499812155
Control 1,-0.15369680499812155
Control 10,0.9778796807323902
Control 10,0.9778796807323902
Control 11,0.23957323565696054
Control 11,0.23957323565696054
Control 12,-0.31027449658967254
Control 12,-0.31027449658967254
Control 13,-0.07046286352218911
Control 13,-0.07046286352218911
Control 14,0.6004477055927178
Control 14,0.6004477055927178
Control 15,-0.3077171627714338
Control 15,-0.3077171627714338
Control 16,0.07871897428809249
Control 16,0.07871897428809249
Control 17,0.36226254415000936
Control 17,0.36226254415000936
Control 18,-0.16594191085885357
Control 18,-0.16594191085885357
Control 19,-0.3525971247763322
Control 19,-0.3525971247763322
Control 2,0.09829897334308635
Control 2,0.09829897334308635
Control 20,-0.09425886335278738
Control 20,-0.09425886335278738
Control 21,0.030165785425024905
Control 21,0.030165785425024905
Control 22,-0.2374315493798682
Control 22,-0.2374315493798682
Control 23,0.20624486154365707
Control 23,0.20624486154365707
Control 24,0.11992592225183729
Control 24,0.11992592225183729
Control 25,0.3681444707306034
Control 25,0.3681444707306034
Control 26,0.068588993168129
Control 26,0.068588993168129
Control 27,0.46010153454776836
Control 27,0.46010153454776836
Control 28,-0.5720278276944086
Control 28,-0.5720278276944086
Control 29,-0.4338356646797028
Control 29,-0.4338356646797028
Control 3,0.08236360902041939
Control 3,0.08236360902041939
Control 4,0.1319695130143208
Control 4,0.1319695130143208
Control 5,-0.2785764300843916
Control 5,-0.2785764300843916
Control 6,0.10934387994795514
Control 6,0.10934387994795514
Control 7,-0.017617986698753363
Control 7,-0.017617986698753363
Control 8,-0.7643068202672605
Control 8,-0.7643068202672605
Control 9,-0.17528417773919402
Control 9,-0.17528417773919402
SCZ 1,-0.35281735454325824
SCZ 1,-0.35281735454325824
SCZ 10,0.8523203647661377
SCZ 10,0.8523203647661377
SCZ 11,-0.16909983818708718
SCZ 11,-0.16909983818708718
SCZ 12,-0.37122544706053984
SCZ 12,-0.37122544706053984
SCZ 13,0.04255818531145106
SCZ 13,0.04255818531145106
SCZ 14,-1.3778382310678179
SCZ 14,-1.3778382310678179
SCZ 15,0.23258952133375205
SCZ 15,0.23258952133375205
SCZ 16,-0.40231409490833525
SCZ 16,-0.40231409490833525
SCZ 17,0.2592298396311238
SCZ 17,0.2592298396311238
SCZ 18,-0.5750733146220128
SCZ 18,-0.5750733146220128
SCZ 19,-0.1755883039045979
SCZ 19,-0.1755883039045979
SCZ 2,-0.20585635918791412
SCZ 2,-0.20585635918791412
SCZ 20,-0.6822240220326093
SCZ 20,-0.6822240220326093
SCZ 21,0.041849786247584175
SCZ 21,0.041849786247584175
SCZ 22,0.8803992256967843
SCZ 22,0.8803992256967843
SCZ 23,0.2301752934674377
SCZ 23,0.2301752934674377
SCZ 24,0.07039805074289152
SCZ 24,0.07039805074289152
SCZ 25,0.6682944851353988
SCZ 25,0.6682944851353988
SCZ 26,0.14034011439618677
SCZ 26,0.14034011439618677
SCZ 27,0.9468235254471826
SCZ 27,0.9468235254471826
SCZ 28,-0.6563572618435967
SCZ 28,-0.6563572618435967
SCZ 29,0.5328610244709153
SCZ 29,0.5328610244709153
SCZ 3,-0.054226224958574765
SCZ 3,-0.054226224958574765
SCZ 4,0.10561317638301992
SCZ 4,0.10561317638301992
SCZ 5,0.24947477764382486
SCZ 5,0.24947477764382486
SCZ 6,-0.21456167320492758
SCZ 6,-0.21456167320492758
SCZ 7,0.20478455935307838
SCZ 7,0.20478455935307838
SCZ 8,0.2655211592604436
SCZ 8,0.2655211592604436
SCZ 9,-0.48605096376595314
SCZ 9,-0.48605096376595314
