individualID,0
1505_NeuN,-0.25079750890230856
1506_NeuN,-0.07794778733406837
1507_NeuN,0.002989582509876576
1508_NeuN,-1.0692901055254163
1510_NeuN,-0.18403535069102384
1511_NeuN,-0.3015026303164673
1512_NeuN,-0.1481439092948693
1513_NeuN,-0.4750612158089247
1514_NeuN,0.0028329020124601145
1515_NeuN,-0.028002361997037872
1518_NeuN,0.36918589101034927
1520_NeuN,0.3693322368210402
1523_NeuN,0.06337040644228864
4336_NeuN,0.5229266125873449
4361_NeuN,-0.2759349921385097
4395_NeuN,0.2412317184922178
4448_NeuN,-0.20424376668452593
4504_NeuN,0.381950601283062
4730_NeuN,0.04321086713482736
4804_NeuN,0.31977393606217996
AN09634_NeuN,-0.031150439893118054
AN17799_NeuN,0.005640703626657147
AN18099_NeuN,0.723664610603964
1524_NeuN,0.561138761649982
1525_NeuN,-0.2969727740155371
1526_NeuN,-0.5537230132787162
1527_NeuN,-0.1491842987554085
1528_NeuN,-0.5485851853728264
1529_NeuN,-0.3404228236625402
1530_NeuN,-0.5001043544838168
1532_NeuN,-0.17339306419860445
1536_NeuN,-0.15563098309061196
1538_NeuN,0.7284149232830871
1539_NeuN,0.35428216328118656
1540_NeuN,-0.23338211483066085
1541_NeuN,0.31908909158831866
3545_NeuN,0.7366003576997519
3586_NeuN,0.11559552314394994
3590_NeuN,0.13532136510196835
3602_NeuN,0.1848731417386259
3611_NeuN,-0.39670682451517736
4615_NeuN,0.6665632579240932
AN03398_NeuN,0.30014847065420003
AN05483_NeuN,-0.7927844737772184
AN10090_NeuN,0.1259523705624751
AN15240_NeuN,-0.17204240383362335
AN15472_NeuN,-0.287512443376159
AN16799_NeuN,-0.08256737980973072
Miami0001_NeuN,1.0808395021932438
Miami0002_NeuN,-0.6258067918202114
